Banco;id;title;text;url;media_id;published_on;created_at;user;user_id;user_image;attached_image_url;social_media;social_media_custom_name;search_term;polarization;reach;latitude;longitude;gender
Brasil;565;Twitter - Palavra chave;RT @essediafoilouco: Esse #SuperBowl seria melhor se tivesse:  - cachorro em campo - escanteio com escudo da PM - sinalizador - t£nel infl†?;http://twitter.com/medanegresco/statuses/960351146648002561;960351146648002561;2018-02-05 01:15:30 -0200;2018-02-05 01:36:14 -0200;medanegresco;713398963;https://pbs.twimg.com/profile_images/870989288422461442/KDiAwqSM_normal.jpg;;twitter;;superbowl;positiva;555;-27.1009343;-52.615699;M
Brasil;566;Twitter - Palavra chave;RT @essediafoilouco: Esse #SuperBowl seria melhor se tivesse:  - cachorro em campo - escanteio com escudo da PM - sinalizador - t£nel infl†?;http://twitter.com/Deno_Sauro/statuses/960351145741910016;960351145741910016;2018-02-05 01:15:30 -0200;2018-02-05 01:36:17 -0200;Deno_Sauro;882531385;https://pbs.twimg.com/profile_images/920050822419025922/oNta3ZXS_normal.jpg;;twitter;;superbowl;positiva;1373;-22.7042272;-46.9855088;
Brasil;567;Twitter - Palavra chave;RT @FutNaRedonda: Adivinha quem Ç pobre?  #SuperBowl https://t.co/oISFp0scKO;http://twitter.com/LucasDanieel1/statuses/960351145909735426;960351145909735426;2018-02-05 01:15:30 -0200;2018-02-05 01:36:14 -0200;LucasDanieel1;1171351939;https://pbs.twimg.com/profile_images/960348480735797248/NVb4HuvM_normal.jpg;https://pbs.twimg.com/media/DVPZjk5WAAAEbda.jpg;twitter;;superbowl;negativa;250;-18.512178;-44.5550308;M
Brasil;568;Twitter - Palavra chave;RT @babi: Fiquei sem t°tulo e sem teaser de Os Incr°veis 2 eu tì bem triste #SuperBowl;http://twitter.com/kardashjk/statuses/960351146748637184;960351146748637184;2018-02-05 01:15:30 -0200;2018-02-05 01:36:10 -0200;kardashjk;3385335615;https://pbs.twimg.com/profile_images/960063082885206016/PrHLmqzo_normal.jpg;;twitter;;superbowl;negativa;3072;;;F
Brasil;569;Twitter - Palavra chave;RT @ibismania: Meu time no futebol americano seria esse... #SuperBowl https://t.co/MyEobBWIVx;http://twitter.com/Lirius_Vega/statuses/960351147541266432;960351147541266432;2018-02-05 01:15:30 -0200;2018-02-05 01:36:09 -0200;Lirius_Vega;185339372;https://pbs.twimg.com/profile_images/914635955121917952/UOXUanYA_normal.jpg;https://pbs.twimg.com/media/DVPZpVdWAAA4HRq.jpg;twitter;;superbowl;negativa;677;-14.235004;-51.92528;
Brasil;570;Twitter - Palavra chave;RT @jtbrasil: :video_camera: | Saiu no YouTube a performance completa de #JustinTimberlake no #SuperBowl  Acesse: https://t.co/V13WmlrzU2    #SuperBowln?;http://twitter.com/NowPlayingJT/statuses/960351146547339266;960351146547339266;2018-02-05 01:15:30 -0200;2018-02-05 01:24:49 -0200;NowPlayingJT;2634859117;https://pbs.twimg.com/profile_images/637878245501833216/N24FNKsn_normal.jpg;;twitter;;"""super bowl""";negativa;11213;;;
Brasil;571;Twitter - Palavra chave;RT @bchartsnet: Mesmo ap¢s 1 ano, Halftime Show do #SuperBowl de Lady Gaga continua sendo aclamado: ?Deveriam trazer Lady Gaga de volta tod?;http://twitter.com/havstorm/statuses/960351146941575168;960351146941575168;2018-02-05 01:15:30 -0200;2018-02-05 01:24:49 -0200;havstorm;940352968628559879;https://pbs.twimg.com/profile_images/956247036197789696/kLJQ_ifp_normal.jpg;;twitter;;"""super bowl""";negativa;85;-3.7660765;-49.6777695;M
Brasil;572;Twitter - Palavra chave;Vcs t∆o vendo super bowl, eu tì de boas em casa, pouco me lixando pra isso!;http://twitter.com/pedroatjr/statuses/960351148187283456;960351148187283456;2018-02-05 01:15:30 -0200;2018-02-05 01:24:48 -0200;pedroatjr;1866999757;https://pbs.twimg.com/profile_images/941098675870322694/bfHK_tQs_normal.jpg;;twitter;;"""super bowl""";neutra;172;;;
Brasil;573;Twitter - Palavra chave;Desde quando todo mundo assiste esse super bowl?;http://twitter.com/deschamps_bruno/statuses/960351143212863488;960351143212863488;2018-02-05 01:15:29 -0200;2018-02-05 01:24:50 -0200;deschamps_bruno;3323212582;https://pbs.twimg.com/profile_images/944968258997846016/Jq-5eJgp_normal.jpg;;twitter;;"""super bowl""";neutra;618;-27.2423392;-50.2188556;
Brasil;574;Twitter - Palavra chave;RT @ReginaBrasilia: Locutor incorporou Janot, A Entidade da Flexa. #SuperBowl;http://twitter.com/thainacatao/statuses/960351144500441089;960351144500441089;2018-02-05 01:15:29 -0200;2018-02-05 01:36:18 -0200;thainacatao;701937177308090370;https://pbs.twimg.com/profile_images/953476832866848768/LAUVzL-0_normal.jpg;;twitter;;superbowl;neutra;583;-12.9730401;-38.502304;
Brasil;575;Twitter - Palavra chave;RT @NaoSouAsafe: Pulta merda Futebol americano Ç muito bom Preciso aprender sobre, tava vendo o #superbowl sem entender nada;http://twitter.com/Jeff_JR17/statuses/960351142541774848;960351142541774848;2018-02-05 01:15:29 -0200;2018-02-05 01:36:21 -0200;Jeff_JR17;2734023659;https://pbs.twimg.com/profile_images/953441195304374272/C8nSr3WP_normal.jpg;;twitter;;superbowl;neutra;200;-22.7563906;-41.889042;
Brasil;576;Twitter - Palavra chave;RT @omelete: Vingadores: Guerra Infinita ter† um novo comercial durante o #superbowl e ganhou diversos emojis em preparaá∆o #IronMan   #Tho?;http://twitter.com/ana_rquistinha/statuses/960351143808438272;960351143808438272;2018-02-05 01:15:29 -0200;2018-02-05 01:36:20 -0200;ana_rquistinha;2222220984;https://pbs.twimg.com/profile_images/956691945191026689/H_z4nQEQ_normal.jpg;;twitter;;superbowl;negativa;221;-20.7314751;-42.0299263;F
Brasil;577;Twitter - Palavra chave;Queria dizer que a @SuzanyAraujo3 q nunca assiste o super bowl s¢ assistiu hoje pra dar azar;http://twitter.com/Dierson/statuses/960351142675996673;960351142675996673;2018-02-05 01:15:29 -0200;2018-02-05 01:24:51 -0200;Dierson;116813085;https://pbs.twimg.com/profile_images/947954771926896640/MZlsKSDa_normal.jpg;;twitter;;"""super bowl""";negativa;787;2.7375971;-62.0750998;
Brasil;578;Twitter - Palavra chave;RT @RaonyPhillips: O Brasil podia lanáar um Super Bowl mas de barraco. Imagina: um barrac∆o comunit†rio, aplique espalhado, cachorro latind?;http://twitter.com/Thaais_Cimini/statuses/960351144143966208;960351144143966208;2018-02-05 01:15:29 -0200;2018-02-05 01:24:49 -0200;Thaais_Cimini;595122066;https://pbs.twimg.com/profile_images/957108920820039680/9ExDOdUP_normal.jpg;;twitter;;"""super bowl""";negativa;335;-19.9166813;-43.9344931;
Brasil;579;Twitter - Palavra chave;RT @essediafoilouco: Esse #SuperBowl seria melhor se tivesse:  - cachorro em campo - escanteio com escudo da PM - sinalizador - t£nel infl†?;http://twitter.com/Hiago_A_C/statuses/960351142407524352;960351142407524352;2018-02-05 01:15:29 -0200;2018-02-05 01:36:23 -0200;Hiago_A_C;584211896;https://pbs.twimg.com/profile_images/937516949726253057/S40gbwFi_normal.jpg;;twitter;;superbowl;positiva;829;-28.6454883;-53.605355;M
Brasil;580;Twitter - Palavra chave;RT @Esp_Interativo: O @Eagles Tµ MUITO PERTO DE UMA VIT‡RIA HIST‡RICA!   #SuperBowl  #FlyEaglesFly https://t.co/DJKZOq7bAP;http://twitter.com/guilherm_snts/statuses/960351141233156102;960351141233156102;2018-02-05 01:15:29 -0200;2018-02-05 01:36:24 -0200;guilherm_snts;4882730961;https://pbs.twimg.com/profile_images/708320252606730240/OROr0ChB_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPZu1tW0AA0kTG.jpg;twitter;;superbowl;positiva;914;-38.416097;-63.61667199999999;M
Brasil;581;Twitter - Palavra chave;RT @essediafoilouco: Esse #SuperBowl seria melhor se tivesse:  - cachorro em campo - escanteio com escudo da PM - sinalizador - t£nel infl†?;http://twitter.com/zielsccp/statuses/960351136317403136;960351136317403136;2018-02-05 01:15:28 -0200;2018-02-05 01:36:28 -0200;zielsccp;552717201;https://pbs.twimg.com/profile_images/958188894629122048/SkRu0DAE_normal.jpg;;twitter;;superbowl;positiva;600;;;F
Brasil;582;Twitter - Palavra chave;Caralho... precisamos de outro Heil Mary aqui Patriots #SuperBowl;http://twitter.com/_allonsy_all/statuses/960351137575600131;960351137575600131;2018-02-05 01:15:28 -0200;2018-02-05 01:36:28 -0200;_allonsy_all;189211295;https://pbs.twimg.com/profile_images/959410900796170241/ftKu5j0B_normal.jpg;;twitter;;superbowl;negativa;308;-23.5500;-46.6333;
Brasil;583;Twitter - Palavra chave;RT @matheussvini: assista o super bowl com sua mina.;http://twitter.com/Caamila14K/statuses/960351138473181188;960351138473181188;2018-02-05 01:15:28 -0200;2018-02-05 01:24:51 -0200;Caamila14K;878735954659463168;https://pbs.twimg.com/profile_images/943813035940040704/IJwa8nzc_normal.jpg;;twitter;;"""super bowl""";neutra;75;;;
Brasil;584;Twitter - Palavra chave;RT @eleisamathias: Que jogo, senhores! #SuperBowl;http://twitter.com/FelipeAlves560/statuses/960351140234907648;960351140234907648;2018-02-05 01:15:28 -0200;2018-02-05 01:36:25 -0200;FelipeAlves560;749279374638284801;https://pbs.twimg.com/profile_images/884415303601586176/OsxmgILT_normal.jpg;;twitter;;superbowl;neutra;37;-23.5505199;-46.63330939999999;M
Brasil;585;Twitter - Palavra chave;N∆o deixa esses FDP andar no campo #SuperBowlnaESPN #SuperBowl;http://twitter.com/leolibanio1/statuses/960351139496677376;960351139496677376;2018-02-05 01:15:28 -0200;2018-02-05 01:36:27 -0200;leolibanio1;113654552;https://pbs.twimg.com/profile_images/708784362402279424/jPV_1vYc_normal.jpg;;twitter;;superbowl;neutra;113;-23.3044524;-51.1695824;M
Brasil;586;Twitter - Palavra chave;ê O FUMBLE OU N«O ê?!!!! #SuperBowl;http://twitter.com/guiicardozo/statuses/960351139517616129;960351139517616129;2018-02-05 01:15:28 -0200;2018-02-05 01:36:26 -0200;guiicardozo;85631711;https://pbs.twimg.com/profile_images/950399048019857411/a9bSbu1N_normal.jpg;;twitter;;superbowl;neutra;257;;;F
Brasil;587;Twitter - Palavra chave;Hoje Ö Gisele vai dormir de caláa jeans.  Hoje n∆o vai ter pro Tom Brady kkkkk?  #SuperBowl;http://twitter.com/MarcosSousaG/statuses/960351134731915265;960351134731915265;2018-02-05 01:15:27 -0200;2018-02-05 01:36:32 -0200;MarcosSousaG;2362701679;https://pbs.twimg.com/profile_images/959184422967939072/BXPO1r0h_normal.jpg;;twitter;;superbowl;neutra;933;-16.6868912;-49.2647943;M
Brasil;588;Twitter - Palavra chave;"2nd &amp; 10 @Patriots #Brady faz o passe para #Gronkowski que faz a recepá∆o conquista o first down e sa° do campo #GoPats #PatsNation #NotDone #SuperBowl #PHIvsNE";http://twitter.com/W4ND3K0/statuses/960351135151337472;960351135151337472;2018-02-05 01:15:27 -0200;2018-02-05 01:36:31 -0200;W4ND3K0;173307574;https://pbs.twimg.com/profile_images/764224607234641921/eyu2s8lU_normal.jpg;;twitter;;superbowl;neutra;156;-17.3488693;-44.9468088;M
Brasil;589;Twitter - Palavra chave;RT @ibismania: Meu time no futebol americano seria esse... #SuperBowl https://t.co/MyEobBWIVx;http://twitter.com/danielwcosta/statuses/960351133448527873;960351133448527873;2018-02-05 01:15:27 -0200;2018-02-05 01:36:35 -0200;danielwcosta;45628456;https://pbs.twimg.com/profile_images/747962538910941185/XX6dnB9N_normal.jpg;https://pbs.twimg.com/media/DVPZpVdWAAA4HRq.jpg;twitter;;superbowl;negativa;88;;;M
Brasil;590;Twitter - Palavra chave;RT @LwithP: vcs comentando o #superbowl e eu tì s¢ esse meme https://t.co/ZaNDDnrfOs;http://twitter.com/CarolLaago/statuses/960351133968592902;960351133968592902;2018-02-05 01:15:27 -0200;2018-02-05 01:36:34 -0200;CarolLaago;838408238622208000;https://pbs.twimg.com/profile_images/949020452101509121/lTyCeBLT_normal.jpg;https://pbs.twimg.com/media/DVPYOd-XkAEenYu.jpg;twitter;;superbowl;negativa;97;-30.0346471;-51.2176584;
Brasil;591;Twitter - Palavra chave;patriots precisa reforáar essa defesa pra temporada de 2019, assim t† complicado #SuperBowl;http://twitter.com/kamilakarenn/statuses/960351135965044738;960351135965044738;2018-02-05 01:15:27 -0200;2018-02-05 01:36:30 -0200;kamilakarenn;1725400544;https://pbs.twimg.com/profile_images/908410998045970432/Vs7vtYYe_normal.jpg;;twitter;;superbowl;negativa;279;-22.9068467;-43.1728965;
Brasil;592;Twitter - Palavra chave;todo merecimento ao Eagles. Uma temporada fenomenal e praticamente impec†vel. T∆o levando esse #superbowl com todo mÇrito;http://twitter.com/GPzinhu/statuses/960351135801446403;960351135801446403;2018-02-05 01:15:27 -0200;2018-02-05 01:36:30 -0200;GPzinhu;58717068;https://pbs.twimg.com/profile_images/807222247333199872/2KFETapN_normal.jpg;;twitter;;superbowl;positiva;539;-8.0578381;-34.8828969;F
Brasil;593;Twitter - Palavra chave;RT @Esp_Interativo: O @Eagles Tµ MUITO PERTO DE UMA VIT‡RIA HIST‡RICA!   #SuperBowl  #FlyEaglesFly https://t.co/DJKZOq7bAP;http://twitter.com/_camxxx/statuses/960351128960499712;960351128960499712;2018-02-05 01:15:26 -0200;2018-02-05 01:36:37 -0200;_camxxx;1265233915;https://pbs.twimg.com/profile_images/941064335803191296/5B86B3c5_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPZu1tW0AA0kTG.jpg;twitter;;superbowl;positiva;1121;-22.9339527;-42.8245961;F
Brasil;594;Twitter - Palavra chave;RT @fifa_depressao: TOM BRADY PARECE O MESSI.... NA COPA AMêRICA  #SuperBowl;http://twitter.com/Dibrante_/statuses/960351128570474496;960351128570474496;2018-02-05 01:15:26 -0200;2018-02-05 01:36:37 -0200;Dibrante_;264258765;https://pbs.twimg.com/profile_images/960012814583812096/9s5DMOBf_normal.jpg;;twitter;;superbowl;negativa;1207;-25.4289541;-49.267137;M
Brasil;595;Twitter - Palavra chave;RT @giseleofficial Cansei do Tom Brady,vou namorar o Leo Valencia.   #SuperBowl #SuperBowlnaESPN;http://twitter.com/orafaelmax/statuses/960351129086431232;960351129086431232;2018-02-05 01:15:26 -0200;2018-02-05 01:36:36 -0200;orafaelmax;987383731;https://pbs.twimg.com/profile_images/795070902857846784/jtfX95qF_normal.jpg;;twitter;;superbowl;negativa;99;-22.7907664;-43.3699364;M
Brasil;596;Twitter - Palavra chave;RT @fifa_depressao: TOM BRADY PARECE O MESSI.... NA COPA AMêRICA  #SuperBowl;http://twitter.com/wtflaavio/statuses/960351130478891008;960351130478891008;2018-02-05 01:15:26 -0200;2018-02-05 01:36:35 -0200;wtflaavio;870042003039559680;https://pbs.twimg.com/profile_images/937372128755712000/lUZnGXq1_normal.jpg;;twitter;;superbowl;negativa;73;20.593684;78.96288;
Brasil;597;Twitter - Palavra chave;RT @ESPNagora: Torcedor dos Eagles neste momento!  #SuperBowlNaESPN https://t.co/cN0Rnq4yOy;http://twitter.com/Fernandosbmf/statuses/960351130311188482;960351130311188482;2018-02-05 01:15:26 -0200;2018-02-05 01:22:14 -0200;Fernandosbmf;880890289568845824;https://pbs.twimg.com/profile_images/956930591378870272/xW7oEaBq_normal.jpg;https://pbs.twimg.com/ext_tw_video_thumb/960349229360340992/pu/img/RodJvU7xuH1_ADI0.jpg;twitter;;@ESPNagora;negativa;332;-17.5400307;-39.7421813;M
Brasil;598;Twitter - Palavra chave;RT @traulitada: A PIADA DO EAGLES SEM SUPER BOWL VAI ACABAR? VAI..  MAS O PALMEIRAS CONTINUA SEM MUNDIAL MESMO;http://twitter.com/vinibmont/statuses/960351129120002048;960351129120002048;2018-02-05 01:15:26 -0200;2018-02-05 01:24:52 -0200;vinibmont;95911298;https://pbs.twimg.com/profile_images/957644257250168832/v2CGD8ed_normal.jpg;;twitter;;"""super bowl""";neutra;1473;-27.1009343;-52.615699;
Brasil;599;Twitter - Palavra chave;n∆o entendo nada da NFL mas q evento #SuperBowl;http://twitter.com/igorp98/statuses/960351128503422977;960351128503422977;2018-02-05 01:15:26 -0200;2018-02-05 01:36:38 -0200;igorp98;3307543252;https://pbs.twimg.com/profile_images/960003034536431616/FNMhKfFs_normal.jpg;;twitter;;superbowl;neutra;122;;;M
Brasil;600;Twitter - Palavra chave;RT @bbkau: Super bowl Ç massa demais, pena que eu n∆o entendo nada;http://twitter.com/thersanios/statuses/960351124955058177;960351124955058177;2018-02-05 01:15:25 -0200;2018-02-05 01:24:52 -0200;thersanios;719422627;https://pbs.twimg.com/profile_images/951498100799045633/sUmxV87C_normal.jpg;;twitter;;"""super bowl""";neutra;416;;;
Brasil;601;Twitter - Palavra chave;Meu deeeeeuuusssss #superbowl #SuperBowlnaESPN;http://twitter.com/naathaliaamaral/statuses/960351126980845568;960351126980845568;2018-02-05 01:15:25 -0200;2018-02-05 01:36:39 -0200;naathaliaamaral;239094009;https://pbs.twimg.com/profile_images/893971702404833281/l_PIrgGX_normal.jpg;;twitter;;superbowl;neutra;149;-30.0346471;-51.2176584;F
Brasil;602;Twitter - Palavra chave;Nao pode ser. Est† acontecendo #FlyEaglesFly #SuperBowl;http://twitter.com/lorenzoogc/statuses/960351126783778818;960351126783778818;2018-02-05 01:15:25 -0200;2018-02-05 01:36:40 -0200;lorenzoogc;3090191595;https://pbs.twimg.com/profile_images/948078020706865152/Wxd5l-3t_normal.jpg;;twitter;;superbowl;neutra;72;-30.0346471;-51.2176584;M
Brasil;603;Twitter - Palavra chave;Chora, modinhas! Sem zebra :) #SUPERBOWLNAESPN #SuperBowl;http://twitter.com/BruKnof/statuses/960351126125244417;960351126125244417;2018-02-05 01:15:25 -0200;2018-02-05 01:36:41 -0200;BruKnof;326150780;https://pbs.twimg.com/profile_images/960146327601647616/KUy_ssrQ_normal.jpg;;twitter;;superbowl;neutra;1625;0.0355735;-51.070535;M
Brasil;604;Twitter - Palavra chave;Final card°aco del #SuperBowl;http://twitter.com/ItzeliFlores/statuses/960351126708244480;960351126708244480;2018-02-05 01:15:25 -0200;2018-02-05 01:36:40 -0200;ItzeliFlores;909799050173714434;https://pbs.twimg.com/profile_images/933492633464221696/7qfgLRLl_normal.jpg;;twitter;;superbowl;neutra;18;23.634501;-102.552784;F
Brasil;605;Twitter - Palavra chave;Cheiro de Hail Mary chegando #SuperBowlnaESPN #SuperBowl #SB52;http://twitter.com/souza_ty/statuses/960351125915557889;960351125915557889;2018-02-05 01:15:25 -0200;2018-02-05 01:36:42 -0200;souza_ty;66004748;https://pbs.twimg.com/profile_images/620652628209467392/L2HWzqzQ_normal.png;;twitter;;superbowl;neutra;269;-15.7942287;-47.8821658;
Brasil;606;Twitter - Palavra chave;A cara da Gisele kkkkkk #SuperBowl;http://twitter.com/jv_portto/statuses/960351125852643328;960351125852643328;2018-02-05 01:15:25 -0200;2018-02-05 01:36:43 -0200;jv_portto;2452716934;https://pbs.twimg.com/profile_images/955826216388452352/KGUZg8oa_normal.jpg;;twitter;;superbowl;neutra;180;-14.235004;-51.92528;
Brasil;607;Twitter - Palavra chave;BRADY N«O Tµ BEM #SuperBowlnaESPN #SuperBowl #SBLII #SB52 #GoPats #NotDone;http://twitter.com/Brunekinha/statuses/960351125529559040;960351125529559040;2018-02-05 01:15:25 -0200;2018-02-05 01:36:44 -0200;Brunekinha;15497650;https://pbs.twimg.com/profile_images/949439648958504961/lge7tTQa_normal.jpg;;twitter;;superbowl;neutra;1454;-23.5500;-46.6333;F
Brasil;608;Twitter - Palavra chave;RT @321gabriel123: Vai dar pro Eagles sim, ninguÇm acreditava e t† l† SuperBowl Ç deles simm #SuperBowlnaESPN;http://twitter.com/Ingra_Barreto/statuses/960351125345009665;960351125345009665;2018-02-05 01:15:25 -0200;2018-02-05 01:36:44 -0200;Ingra_Barreto;192309933;https://pbs.twimg.com/profile_images/515535474640039936/76LjRjnc_normal.jpeg;;twitter;;superbowl;neutra;174;-14.235004;-51.92528;F
Brasil;609;Twitter - Palavra chave;RT @essediafoilouco: Esse #SuperBowl seria melhor se tivesse:  - cachorro em campo - escanteio com escudo da PM - sinalizador - t£nel infl†?;http://twitter.com/1086daniel/statuses/960351126121041921;960351126121041921;2018-02-05 01:15:25 -0200;2018-02-05 01:36:42 -0200;1086daniel;862782821655597056;https://pbs.twimg.com/profile_images/936830247466516480/_TDtW3nE_normal.jpg;;twitter;;superbowl;positiva;102;;;
Brasil;610;Twitter - Palavra chave;RT @essediafoilouco: Esse #SuperBowl seria melhor se tivesse:  - cachorro em campo - escanteio com escudo da PM - sinalizador - t£nel infl†?;http://twitter.com/joao_nunes13/statuses/960351125630259201;960351125630259201;2018-02-05 01:15:25 -0200;2018-02-05 01:36:43 -0200;joao_nunes13;764509421015818240;https://pbs.twimg.com/profile_images/954944542930882561/O16ygQNN_normal.jpg;;twitter;;superbowl;positiva;433;-18.512178;-44.5550308;
Brasil;611;Twitter - Palavra chave;RT @Esp_Interativo: O @Eagles Tµ MUITO PERTO DE UMA VIT‡RIA HIST‡RICA!   #SuperBowl  #FlyEaglesFly https://t.co/DJKZOq7bAP;http://twitter.com/JucabBa/statuses/960351122551648256;960351122551648256;2018-02-05 01:15:24 -0200;2018-02-05 01:36:45 -0200;JucabBa;272392990;https://pbs.twimg.com/profile_images/658402352077099008/MF6RTY4h_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPZu1tW0AA0kTG.jpg;twitter;;superbowl;positiva;81;;;
Brasil;612;Twitter - Palavra chave;RT @Esp_Interativo: O @Eagles Tµ MUITO PERTO DE UMA VIT‡RIA HIST‡RICA!   #SuperBowl  #FlyEaglesFly https://t.co/DJKZOq7bAP;http://twitter.com/Carlito_Santos3/statuses/960351121989611521;960351121989611521;2018-02-05 01:15:24 -0200;2018-02-05 01:36:46 -0200;Carlito_Santos3;721776323325247489;https://pbs.twimg.com/profile_images/940644989746286593/_vOWsAQ1_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPZu1tW0AA0kTG.jpg;twitter;;superbowl;positiva;240;;;M
Brasil;613;Twitter - Palavra chave;acabei de assistir o superbowl do justin e n∆o foi nada ruim;http://twitter.com/gonegirll/statuses/960351121066913794;960351121066913794;2018-02-05 01:15:24 -0200;2018-02-05 01:36:48 -0200;gonegirll;901788946581073920;https://pbs.twimg.com/profile_images/960320900817092608/pTcZuJFP_normal.jpg;;twitter;;superbowl;positiva;2558;;;
Brasil;614;Twitter - Palavra chave;RT @Esp_Interativo: O @Eagles Tµ MUITO PERTO DE UMA VIT‡RIA HIST‡RICA!   #SuperBowl  #FlyEaglesFly https://t.co/DJKZOq7bAP;http://twitter.com/LuanaSchuh/statuses/960351121037553664;960351121037553664;2018-02-05 01:15:24 -0200;2018-02-05 01:36:49 -0200;LuanaSchuh;252761309;https://pbs.twimg.com/profile_images/952008752907145217/p3YH3WFo_normal.jpg;https://pbs.twimg.com/tweet_video_thumb/DVPZu1tW0AA0kTG.jpg;twitter;;superbowl;positiva;445;-28.3885333;-53.9204851;
Brasil;615;Twitter - Palavra chave;Jogo digno de um #SuperBowl;http://twitter.com/DomacioMaia/statuses/960351123260559360;960351123260559360;2018-02-05 01:15:24 -0200;2018-02-05 01:36:45 -0200;DomacioMaia;59835986;https://pbs.twimg.com/profile_images/953089336966352896/4Yh6Ze_x_normal.jpg;;twitter;;superbowl;neutra;293;-18.512178;-44.5550308;M
Brasil;616;Twitter - Palavra chave;RT @ibismania: Meu time no futebol americano seria esse... #SuperBowl https://t.co/MyEobBWIVx;http://twitter.com/caik_tales/statuses/960351119867305985;960351119867305985;2018-02-05 01:15:24 -0200;2018-02-05 01:36:49 -0200;caik_tales;847219902477946881;https://pbs.twimg.com/profile_images/940940567999143936/wTTpxOvp_normal.jpg;https://pbs.twimg.com/media/DVPZpVdWAAA4HRq.jpg;twitter;;superbowl;negativa;72;-16.7286406;-43.8582139;
Brasil;617;Twitter - Palavra chave;Mas esses s∆o os 30 segundos mais longos da hist¢ria!!!!! Acaba, inferno!!!! #SuperBowlnaESPN #SuperBowl #SBLII;http://twitter.com/soraiabh/statuses/960351120400027648;960351120400027648;2018-02-05 01:15:24 -0200;2018-02-05 01:36:49 -0200;soraiabh;67812169;https://pbs.twimg.com/profile_images/540719614196744192/ari9OnEV_normal.jpeg;;twitter;;superbowl;negativa;139;-19.9166813;-43.9344931;F
Brasil;618;Twitter - Palavra chave;RT @ViniciusGFBPA: Claramente eu vendo vocàs comentarem sobre #SuperBowl https://t.co/Gfwk4Qr2Rk;http://twitter.com/Jesy_tommo/statuses/960351121276628993;960351121276628993;2018-02-05 01:15:24 -0200;2018-02-05 01:36:47 -0200;Jesy_tommo;2368097090;https://pbs.twimg.com/profile_images/914174163073556480/y_jBA2Tg_normal.jpg;https://pbs.twimg.com/media/DVPZSXiXcAUSYTF.jpg;twitter;;superbowl;negativa;99;;;M
Brasil;619;Twitter - Palavra chave;RT @omelete: Vingadores: Guerra Infinita ter† um novo comercial durante o #superbowl e ganhou diversos emojis em preparaá∆o #IronMan   #Tho?;http://twitter.com/JonMoxley10/statuses/960351119246594048;960351119246594048;2018-02-05 01:15:23 -0200;2018-02-05 01:36:49 -0200;JonMoxley10;4854046882;https://pbs.twimg.com/profile_images/960202528410558469/1LyNBNDO_normal.jpg;;twitter;;superbowl;negativa;1145;;;
Brasil;620;Twitter - Palavra chave;RT @portalkatyperry: Katy Perry apenas alugou um restaurante para sua equipe assistir a transmiss∆o do #SuperBowl https://t.co/IkJU0tgAJ9;http://twitter.com/osvaldogalvanii/statuses/960351116599939073;960351116599939073;2018-02-05 01:15:23 -0200;2018-02-05 01:35:47 -0200;osvaldogalvanii;327181073;https://pbs.twimg.com/profile_images/945842342875095041/JrnGqaiC_normal.jpg;https://pbs.twimg.com/ext_tw_video_thumb/960346051772370944/pu/img/fSO3Tzn5ZfwC63-Y.jpg;twitter;;superbowl;negativa;409;-7.7205988;-35.3273544;
Brasil;621;Twitter - Palavra chave;Deu ruim pro boy da Gisele. #superbowl;http://twitter.com/karoustf/statuses/960351117182930945;960351117182930945;2018-02-05 01:15:23 -0200;2018-02-05 01:35:46 -0200;karoustf;742807279309840384;https://pbs.twimg.com/profile_images/871866210400567300/ZBU_DI7v_normal.jpg;;twitter;;superbowl;negativa;1040;37.09024;-95.712891;
Brasil;622;Twitter - Palavra chave;RT @fuckm0nster: N∆o gostou do #SuperBowl do JT? Seus problemas acabaram: faáa um favor para vocà mesmo e veja um dos melhores halftimes da?;http://twitter.com/fuckm0nster/statuses/960351118042820611;960351118042820611;2018-02-05 01:15:23 -0200;2018-02-05 01:35:46 -0200;fuckm0nster;970685474;https://pbs.twimg.com/profile_images/955955853487636481/GBn4qSiM_normal.jpg;;twitter;;superbowl;negativa;8068;-23.5500;-46.6333;
Brasil;623;Twitter - Palavra chave;Minhas amigas me ensinando Super Bowl https://t.co/UplRegrPb4;http://twitter.com/KarolAbq/statuses/960351118709571585;960351118709571585;2018-02-05 01:15:23 -0200;2018-02-05 01:24:53 -0200;KarolAbq;57553904;https://pbs.twimg.com/profile_images/958425019159281665/JShLqAvK_normal.jpg;https://pbs.twimg.com/media/DVPaPUrW0AIDUUy.jpg;twitter;;"""super bowl""";negativa;795;-8.0578381;-34.8828969;
Brasil;624;Twitter - Palavra chave;RT @NFLBrasil: Assim foi a montagem e desmontagem do palco para o show do intervalo do Justin Timberlake! :scream: #NFLBrasil #SuperBowl https://t?;http://twitter.com/ana_rquistinha/statuses/960351118168612870;960351118168612870;2018-02-05 01:15:23 -0200;2018-02-05 01:20:10 -0200;ana_rquistinha;2222220984;https://pbs.twimg.com/profile_images/956691945191026689/H_z4nQEQ_normal.jpg;;twitter;;@NFLBrasil;neutra;221;-20.7314751;-42.0299263;F
